,text
206,https://t.co/y4sh2WtZYP
207,https://t.co/mjmpfYAchj
208,https://t.co/zKAvOFB51E
209,https://t.co/LglmtUs54o
210,"Last week, @rewild &amp; @iucnssc became the first global conservation organizations to recognize fungi as one of the 3 kingdoms of life critical to protecting &amp; restoring Earth. They joined @fungifoundation’s 3F initiative &amp; will be mycologically inclusive. https://t.co/jdeD6YplU7"
211,"The IUCN Red List of Threatened Species has added new metrics called the #GreenStatusofSpecies. 181 species, including the California Condor, have also received preliminary Green Status assessments. 

Photo: Tom Blanford
https://t.co/L8wFY5WFkH https://t.co/tLheevBEve"
212,https://t.co/jxQatQJOg0
213,RT @MarkRuffalo: I’m standing with the brave #WaterProtectors who are fighting to #StopLine3 and protect our land &amp; water. We're calling on…
214,"#PrintsforWildlife is raising critical funds for wildlife conservation in Africa with over 170+ different prints available from renowned wildlife photographers.
100% of proceeds support @AfricanParks ➡️ https://t.co/Cpf455k9ox

📷: Drew Doggett https://t.co/cPdUHZShlx"
215,https://t.co/7nFirZ02WY
216,"The Vaquita porpoise is the most endangered marine mammal in the world. Yet, the Mexican government has lifted the ban on fishing in its habitat, effectively ensuring that the remaining 10 or so porpoises will die in gillnets: https://t.co/YIuN4Qay0l"
217,https://t.co/fLrEOBIMYf
218,https://t.co/Hg6BZcw0gg
219,"Wherever there is life on Earth, there is water. But only 3% of the H2O on Earth is fresh. Freshwater ecosystems are the lifeblood of the terrestrial wild. Learn more about these systems in @rewild’s latest video in a series dedicated to the UN Decade on Ecosystem Restoration. https://t.co/SdFi54b2mg"
220,https://t.co/ND4wIJDJ5g
221,https://t.co/aiKn4xjjZP
222,https://t.co/QR5BGLWM9w
223,https://t.co/qV1G7AClyP
224,RT @rewild: A recent survey shows 94% of Albanians want to see the Vjosa River—one of Europe’s last wild rivers—designated a national park.…
225,Forest Musk Deer have been spotted in the karst mountains of #Vietnam for the first time in more than 20 years. Conservationists are hoping to conduct more surveys to find out exactly how many of the endangered animals are living in the mountains. #Rewild #Conservation https://t.co/Gxf8mfX4ya
226,RT @laurenepowell: DACA was always meant to be a temporary solution for the DREAMers who call our nation home. Congress must end the uncert…
227,https://t.co/uRuOkHn0np
228,"Discover the story of the 52-Hertz whale, a creature who has spent his entire life in solitude calling out a frequency no other whale has responded to. Director Joshua Zeman embarks on a modern-day quest to find out more about #TheLoneliestWhale. In theaters &amp; on demand now. https://t.co/WHTqAKiH0b"
229,https://t.co/ud737V4cXM
230,"#TheFinMovie reveals the truth behind millions of shark deaths, exposing the criminal enterprise behind their mass extinction. Stream now on @discoveryplus as part of #SharkWeek ➡ https://t.co/5XLTSX7gsB"
231,"RT @wef: It will give key hunting grounds back to polar bears. 

Discover why it's vital to restore our ecosystems: https://t.co/eckFiM0WHf…"
232,https://t.co/mVolLCtgj6
233,"Mangroves are the only trees in the world that can grow in saltwater, and they are rockstars in the fight against #ClimateChange. Celebrate the @unep Decade on Ecosystem Restoration with @rewild &amp; @BNTBahamas. https://t.co/92yfa15JhN"
234,"A new lizard species discovered in #Ecuador has been named after Nemonte Nenquimo, the Indigenous activist, founder of @alianzaceibo, @TIME 100 Most Influential People and @goldmanprize winner: https://t.co/2hbsDxo1g8 https://t.co/mbl83kReW3"
235,"Today, I joined 200+ environmentalists and activists in delivering a letter to @POTUS demanding that he follow through on his campaign promises to respect Indigenous rights and take bold climate action to #StopLine3 ⬇️
https://t.co/xlv7tlQXMX"
236,"Yesterday, Idaho began an eradication campaign that could slash the number of Gray Wolves living in the state by 90%. 
I support the 400 scientists asking @potus &amp; @SecDebHaaland to protect Gray Wolves in the Northern Rockies &amp; #relistwolves under the Endangered Species Act. https://t.co/y0demQAD9y"
237,"RT @wef: Small in size, but together these islands are stronger than ever.

Learn how these nations are working together to help the planet…"
238,"Coral is a critical habitat &amp; resource to fellow species. Unfortunately, half of the world's coral reefs have been devastated by industry.

@rewild shares 2️⃣ways to help them recover:

🟢 Establish Marine Protected Areas
🟢 Grow coral in nurseries and return them to damaged reefs https://t.co/VMkSN8nopo"
239,"Virunga's guardians need your support. Mt. Nyiragongo's eruption in @gorillacd destroyed 3,000 homes and businesses, and killed 32 people. For every $2 donation to @EU_partnerships &amp; @rewild's Rapid RESCUE program, the EU will donate $1 ➡️ https://t.co/gyYDoQ1gZQ https://t.co/f5DMzfLdMX"
240,https://t.co/70z5wW8fqU
241,"With the shark fin sales ban now approved by the Senate and headed to the House, #TheFinMovie is an important and timely film that reveals the truth behind millions of shark deaths. Stream on @discoveryplus starting July 13. #SharkWeek https://t.co/sL1F8eHcxZ"
242,"We need to restore fairness to our democracy and prevent gerrymandering by passing the #ForThePeopleAct (HR1). 
Go to https://t.co/6mQ4Osy3Rg to find out more and to take action today. https://t.co/sHhd8QQdqm"
243,"#BelovedBeasts immerses readers in the history of conservation. Author, @nijhuism, recently participated in a @rewild Q&amp;A to discuss the importance of including local and Indigenous communities in protecting the wild and all its complexities ➡️ https://t.co/xVpy818Qla https://t.co/KhOl6l1gnN"
244,"With power lines down and without access to clean water, many lives are at risk. You can help by donating to the Virunga Fund - and thanks to the Rapid RESCUE Program from @EU_partnerships &amp; @rewild - every donation will be matched 2 for 1. 

Click here ▶️ https://t.co/AdNcvm6sKT"
245,"Africa’s oldest and most biologically-diverse protected area, Virunga National Park (@gorillacd), needs your support. On May 22, Mt. Nyiragongo, an active volcano, erupted in in the park."
246,Please watch this important message and help protect Canada’s old-growth forests by signing the petition from @standearth here ➡ https://t.co/bIGh3qmuS7 https://t.co/JHREofJnJr
247,"Congratulations to the Brave Women of Kruščica &amp; Ms. Bilal in #BosniaHerzegovina on their @goldmanprize for their fight against small hydropower. It's crucial for the local Govt. to adopt a law on Electrical Power, permanently banning construction of planned small hydro dams. https://t.co/IcYIkXaYr4"
248,"RT @wef: 10% of the world’s biodiversity is in the Amazon - Indigenous people have protected it, so we must too. 

Learn more about ways we…"
249,"RT @laurenepowell: DREAMers like Mayra represent the best of America, young people serving their communities, making our country stronger.…"
250,"RT @antonioguterres: Our top priority must be to tackle the climate crisis, or all our other efforts will be in vain.

I thanked the #G7 to…"
251,"In this documentary, @NowThisNews shares how #Gerrymandering is used to undermine our democracy. https://t.co/PWkzWfsLyO"
252,"Attenborough’s documentary puts everything into perspective, not just the way we impact our planet, but specifically the way we can solve our environmental crises. It's an incredible journey into the science of our living planet. This may be the most comprehensive narrative yet."
253,Please watch and share #BreakingBoundaries from David Attenborough. I also interviewed @JRockstrom for #BeforetheFlood 5 years ago and he was able to articulate the science around the interconnected climate and biodiversity crises better than anyone. https://t.co/ENWL5JAmVU
254,RT @oceana: BREAKING: Senate Passes Ban on U.S. Shark Fin Trade on World Oceans Day: https://t.co/ggR6i7pB6W #WorldOceansDay #FinBanNow
255,"Good news from #WorldOceansDay: @GovHawaii signed House Bill 553 to create a sanctuary for sharks within Hawaii’s state waters. 

Shark populations are in decline with 3/4 of all species possibly facing extinction, making this bill critical to ocean health.

📷: Kaikea Nakachi https://t.co/33lU15O3mu"
256,"The freedom to vote is under attack around the country by partisan lawmakers and dark money special interests. Congress must do whatever it takes to pass the #ForThePeopleAct. 

Take action today ➡️ https://t.co/xQ9SuGavzV 

@StopBigMoney @DemRedistrict @allontheline"
257,https://t.co/IqFJiCFfoI
258,"The Kichwa people’s lawsuit over #Ecuador’s biggest oil spill in a decade is headed to @CorteConstEcu. It's time to end oil industry impunity in the Amazon. Sign the letter to ensure the judges hear our global call for justice 
👉 https://t.co/nM1akB404P https://t.co/X1FRAbJszP"
259,https://t.co/g4ZJ7knF6H
260,"RT @wef: We have pushed the planet to its limit.

Learn more about the catastrophic effects of climate change - and why all hope is not los…"
261,"The #TitansThatBuiltAmerica series chronicles the rise &amp; intense rivalries of industrial heavy hitters; Du Pont, Chrysler, Morgan Jr., Ford &amp; Boeing.
It was incredible to help bring this three-part series to life as Executive Producer. Watch today on @HISTORY. https://t.co/FroDFGDlJp"
262,"Giant tortoises are critical to #rewilding the Galápagos. Fern pictured below is the only-known Fernandina Giant Tortoise - giving us hope for the rediscovery of the remaining lost species on @rewild's list.

Photo: Lucas Bustamante https://t.co/VBPTfBi920"
263,"The #ForThePeopleAct is exactly that - for the people. 
For the people who believe in democracy, and convenient access for ALL.

#CallOutYourSenators. Tell them you want them to vote YES on the For The People Act: https://t.co/6VK8KDFnLy https://t.co/YLOt0KPaeO"
264,"It is great to see the U.S. propose practical action to reduce the risk of future pandemics by supporting foreign governments to reduce high-risk wildlife trade, strengthen environmental stewardship, and transition to alternate protein sources. https://t.co/0UE0MQs8Us"
265,"A whistleblower complaint to the U.S. Securities and Exchange Commission cites “egregious” violations by #ReconAfrica, the company driving oil and gas prospecting in the Okavango Delta in Namibia and Botswana. https://t.co/NtkgyUKZRt"
266,"Congratulations to Dr. Jane Goodall @JaneGoodallInst on receiving The @TempletonPrize Laureate for 2021. Dr. Goodall is an inspiration to me, devoting over 60 years helping to shape animal behavioral research, conservation and activism: https://t.co/KKzRX7tRH2 https://t.co/dHtFZZwC1Y"
267,"RT @Penn: ""Partner your joy with humility,” says #PennGrad speaker @laurenepowell, founder &amp; president of@EmCollective. 

“Even as we use o…"
268,"Later today, Paula will be taking over my Twitter account using Fleets to share more about her team’s rewilding efforts in the Galápagos."
269,"When I travelled to the Galápagos Islands, I met with Paula A. Castaño from Island Conservation (@NoExtinctions), who works day in and day out to help save one of the most irreplaceable places on the planet."
270,"Re:wild begins with a $43m commitment to rewild the Galapagos, to bring the Pink Iguana, the Floreana Giant Tortoise and the Floreana Mockingbird back from the brink of extinction, and to ensure the people of the Galápagos thrive with the wild."
271,More than half of Earth’s remaining wild areas could disappear in the next few decades if we don’t decisively act. This is why today I am excited to launch @Rewild - to help protect what’s still wild and restore the rest. https://t.co/Sxmrx2uhwd
272,https://t.co/p5A4KviBC8
273,#KillersOfTheFlowerMoon @OsageNews  https://t.co/L9gY0cmR7x https://t.co/Mpmo7jB64l
274,https://t.co/88Kt5wlsxb
275,"Granting the Vjosa River status as a national park would protect the area from dams and a new threat from oil and gas drilling. #VjosaNationalParkNow 
https://t.co/evi71o1Mg2"
