,text
210,"CA will require healthcare workers to get their booster.

As the Omicron variant continues to spread -- we’re stepping up efforts to get more people boosted and keep Californians safe.

Tune in tomorrow for more info.

https://t.co/6TcqHw4xhI"
211,"BREAKING: California will require healthcare workers to get their booster. 

With Omicron on the rise, we’re taking immediate actions to protect Californians and ensure our hospitals are prepared.

More to come in our official announcement tomorrow."
212,"RT @CAgovernor: Homekey continues to be the fastest, largest, most cost-effective addition of permanent housing in
California history. 

It…"
213,"Thank you, @POTUS. The pathway forward is clear: Get vaccinated. Get boosted."
214,"RT @PostOpinions: The Supreme Court opened the door to legal vigilantism in Texas. California will use the same tool to save lives, Califor…"
215,"NEW: California is launching the largest mortgage relief program in the nation.

No one should have to live in fear of losing the roof over their head.

Our new program will provide homeowners up to $80,000 in past due housing payments. https://t.co/p71Kcnosji"
216,"RT @CAgovernor: We have, for months, urged @EPA to adopt these strict standards to help create cleaner air for us all. Tackling emissions f…"
217,Get boosted. https://t.co/q5L1gnUTaV
218,RT @CAgovernor: Build Back Better would help Californians and add to the transformational change we’re already making here - new funding fo…
219,"RT @AGRobBonta: Everyone in CA deserves to feel safe, and be safe.
 
Proud to partner w/ @CAgovernor to unveil the Real Public Safety Plan…"
220,"RT @CAgovernor: Californians need to feel safe, wherever they are. While long-term crime trends are down, we’ve experienced the recent nati…"
221,Tune in now to hear how CA is doubling down on our efforts to fight and prevent crime with my new Real Public Safety Plan. https://t.co/FToHO9MyrI
222,RT @CAgovernor: WATCH LIVE at 10:45 AM: Governor Newsom unveils new state efforts and proposed investments to fight and prevent crime in Ca…
223,"RT @RobertGarcia: Hey everyone, I’m running for Congress.

My mom brought me to this country when I was 5. She risked everything so that I…"
224,Spotted 👀 https://t.co/XfHLoFBlc7
225,RT @CAgovernor: Today we revisited a former dumping site in L.A. where we launched Clean California in May to unveil a new mini park projec…
226,Tune in now! https://t.co/i6mNvAUSEL
227,"RT @CAgovernor: TUNE IN: Governor @GavinNewsom highlights the progress of Clean California, the $1.1 billion initiative to pick up trash &amp;…"
228,🐐🐐🐐 https://t.co/3HiPPxU7Et
229,What a pathetic attempt to remain relevant. Go back to your audits of Wayne LaPierre’s receipts. https://t.co/JTdeO4lPqw
230,"RT @CAgovernor: Californians are stronger when we come together to support each other.

Since 2019, we launched 44 public-private partnersh…"
231,"SCOTUS is letting private citizens in Texas sue to stop abortion?!

If that's the precedent then we'll let Californians sue those who put ghost guns and assault weapons on our streets.

If TX can ban abortion and endanger lives, CA can ban deadly weapons of war and save lives. https://t.co/N5Iur9PEUZ"
232,"The people of Kentucky are waking up to absolute devastation this morning. Our hearts are with them and the states across the central US that were impacted by this terrible tragedy.

CA stands at the ready to aid and assist with any response and recovery. https://t.co/hKsvx6dWqi"
233,👇👇👇 https://t.co/oRvaMMYXTr
234,RT @KTLA: California is setting aside $548 million in grant funding to create 112 new parks in communities across the state https://t.co/zq…
235,Tune in tonight!! 5pm PST. https://t.co/OkuDYeb8hp
236,Love this. https://t.co/jzkk3B3mZL
237,"RT @johnmyers: Set aside your politics and just know how hard dyslexia is, my view as the parent of a dyslexic child. Even intense, early i…"
238,"RT @latelateshow: .@GavinNewsom compares California's handling of the pandemic to the state of Florida: 

""California's example vs. Florida…"
239,"RT @Elex_Michaelson: .@GavinNewsom wrote ""Ben &amp; Emma's Big Hit"" about his own dyslexia to help erase the stigma &amp; raise funds.  

""What dys…"
240,RT @latelateshow: .@GavinNewsom encourages everyone to celebrate our differences and focus on what unites us. https://t.co/35YhDa1M9l
241,"End of an era — can’t believe it’s Brian Williams’ final @11thHour. 

A straight shooter that delivered the news with poise, grace, and facts — you will be missed, @BWilliams!! https://t.co/X4lJ8eVrIT"
242,Tune in tonight!! https://t.co/mMBbSsD7YS
243,"RT @Elex_Michaelson: .@GavinNewsom says when he read to a group of kids w dyslexia this week, he started to cry. 

""That was me...that's ha…"
244,"RT @Elex_Michaelson: In our most personal interview yet, @GavinNewsom opens up about living with dyslexia. 

His new children’s book “Ben &amp;…"
245,Book Signing &amp; Interview for Ben and Emma's Big Hit https://t.co/gNpy4wu0gc
246,"RT @WeAreCTA: Arminta Elementary had a special visitor today! @GavinNewsom stopped by to read his new book, #BenAndEmmasBigHit. We love thi…"
247,"I’ll be signing my new book, Ben and Emma’s Big Hit live at 2pm -- you can also get a chance to ask me a question while I’m signing!

Tune in and get your copy!! https://t.co/3H9ZFl8hJ0"
248,"California’s COVID policies have saved lives. That’s a fact.

Take Florida for example…Florida’s death rate is 53% higher than California’s. Their overall case rate per capita is 33% higher.

Follow the science. https://t.co/qBBIYXvcQL"
249,RT @ABCGMA3: “I think it's highly ironic that you have governors preaching freedom against this vaccination but not preaching freedom again…
250,"What a powerful moment to share with @WhoopiGoldberg this morning on @TheView, sharing our experiences growing up with dyslexia.

Learning differences are nothing to be ashamed of -- we need to teach kids that our differences are actually our superpower! https://t.co/FWLEjogOvU"
251,NEW: California is getting 112 new and expanded parks to help build stronger communities and provide more spaces for Californians to enjoy the great outdoors!! https://t.co/qNQmIfk1fW
252,RT @TheView: COMING UP: California Gov. @GavinNewsom joins #TheView co-hosts LIVE to weigh in on the latest headlines and share about his n…
253,RT @TheDailyShow: @GavinNewsom Full interview with @GavinNewsom: https://t.co/eYVySZY1C8
254,RT @JenSiebelNewsom: It's time to normalize learning differences and empower kids everywhere to overcome perceived limitations and realize…
255,Tune in tonight! https://t.co/LsVRtJiKB9
256,RT @TheView: TOMORROW: California Gov. @GavinNewsom joins #TheView co-hosts LIVE to weigh in on the latest headlines and share about his ne…
257,"RT @latimes: “You know, it’s hard. So when your kids are falling behind, you just go through myriad of emotions about what becomes of your…"
258,"RT @penguinkids: ⚾️ BEN AND EMMA’S BIG HIT is an empowering story by California Governor @GavinNewsom, inspired by his own childhood diagno…"
259,RT @PenguinClass: A young boy with dyslexia who discovers a new way to look at reading. Happy #BookBirthday to @GavinNewsom @ruby_shamir &amp;…
260,"TODAY'S THE DAY!

My new kid's book, Ben and Emma's Big Hit, is now on sale!

All proceeds go to @DyslexiaIDA.

Growing up, I struggled with dyslexia. I hope this book inspires kids &amp; parents to see learning differences as gifts--not obstacles to overcome. https://t.co/Cu1avQ8oWx"
261,"RT @kylegriffin1: Since May 2021, people living in counties that voted heavily for Trump during the last election have been nearly three ti…"
262,"My new kid's book--Ben and Emma's Big Hit--comes out TOMORROW!

I wrote this book based on my struggles with dyslexia.

Help inspire other kids to see their learning differences as gifts--rather than obstacles to overcome. All proceeds go to @DyslexiaIDA! https://t.co/61HeXExYET https://t.co/4CoCRxBBYo"
263,"RT @CAgovernor: 6.6 million Californians have received their booster!

Everyone 5+ can get vaccinated and everyone 18+ can get boosted.

Sc…"
264,RT @SGVTribune: Newsom: Southbound I-15 near Nevada line will be widened to alleviate traffic jams https://t.co/8JKZ5B9rEX
265,RT @SteveSisolak: Expanding the I-15 at the California-Nevada border has been needed for years and doing so will not only address the conge…
266,"RT @GovSisolak: Thank you, @GavinNewsom and the whole @CAgovernor team, for your partnership and willingness to collaborate on the I-15 con…"
267,RT @CAgovernor: LIVE NOW: Governor @GavinNewsom and Nevada @GovSisolak hold a media availability on interstate efforts to address traffic c…
268,The “pro-life” party strikes again. https://t.co/djSw6og5HU
269,RT @CAgovernor: The level of organized retail theft we are seeing is unacceptable. Businesses and customers should feel safe while doing th…
