,text
162,"Cost for one vial of insulin:
🇦🇺: $6.94
🇬🇧: $7.52
🇫🇷: $9.08
🇩🇪: $11
🇨🇦: $12
🇯🇵: $14.40
🇺🇸: $98.70

Why should the American people be made to pay, by far, the highest prices on the planet for prescription drugs?"
163,"Here is the truth. A tiny handful of incredibly wealthy individuals exercise enormous control over our economic and political system. And what does that mean? Decade after decade, it remains the same: the rich get richer, while the poor and working class get poorer. https://t.co/lz5wjh5b4r"
164,"In 2020 alone, the six largest drug companies in the U.S. made nearly $50 BILLION in profits.

The 10 highest-paid pharma executives made over $500 million in total compensation.

Meanwhile, 1 in 4 Americans can't afford the medicines prescribed by their doctor. Unacceptable."
165,"I do not want you to ever grow comfortable with the fact that half our people are living paycheck to paycheck, struggling to keep food on the table, struggling to keep a roof over their heads. That is a moral outrage and it's one we cannot accept."
166,"As you grow old, you should not have to worry about how you're going to afford to keep teeth in your mouth. We must expand Medicare to cover dental care, hearing aids, and eyeglasses."
167,"When you've got 1,500 Big Pharma lobbyists on Capitol Hill for 535 members of Congress, it's not too hard to figure out why prescription drug prices in this country are, on average, 256% HIGHER than in other major countries."
168,We cannot continue to be the only major country on the planet who does not guarantee a single day of paid leave to new parents.
169,"If you're a pharmaceutical CEO, I'm sure you just L-O-O-O-V-E our health care system — best in the world! But if you're someone who needs insulin to survive, you're probably sick &amp; tired of being made to pay 10x what people in Canada pay for insulin. Let's end Big Pharma's greed."
170,@runforsomething Learn more and sign up: https://t.co/caglY6HUjx
171,"I have run for office many times, and I know, it is not easy stuff. But the only way we are going to win change is if you, and you, and yes, YOU stand up and run for office.

Join me and @runforsomething tomorrow night at 8 PM ET to learn more about running your first campaign. https://t.co/UB0Xf4nxx7"
172,"After adjusting for inflation, the average worker in this country is making $49 a week LESS than he or she made 49 years ago. How insane is that?

The time is now to pass an agenda that meets the needs of this country's working class. https://t.co/yRtBE1gTXj"
173,Taking a paid sick day should not be a luxury in the richest country on the face of the planet.
174,"Germany guarantees its people 6 weeks of paid sick leave.
Switzerland guarantees its people 3 weeks.
Australia guarantees its people 10 days.

The United States — the richest country on the planet — guarantees its people ZERO days of paid sick leave."
175,"Let me ask you a question. Who has the power in America?

Are we content with so few having so much, and exercising so much power when so many people are struggling to get by and have given up on the political process? Or are we prepared to stand up and fight back?"
176,"In America today, 745 billionaires now own more wealth than the bottom 60% of all our people combined.

And worse, over the last two years, while those 745 billionaires grew their wealth by some 70%, half our people live paycheck to paycheck.

That's greed. Plain and simple."
177,"In my view, a teacher should not pay more in income tax than the wealthiest person in the country."
178,"At a time when many thousands of essential workers — nurses, grocery workers, transportation workers — have died as a result of having to go to work during this pandemic, some 740 billionaires in this country have become more than $2 trillion richer. That is morally obscene."
179,"I want you to stop for a moment, and think.

Think about the enormous increase in worker productivity over the last few decades.

And now think about this — when accounting for inflation, those workers are making LESS today than they did 49 years ago. Is that acceptable to you?"
180,"Since Starbucks workers in Buffalo voted to unionize 2 coffee shops, the movement to organize Starbucks nationally is gaining momentum. Starbucks workers have filed petitions to hold union elections in over 30 coffee shops. We stand in strong solidarity with these workers."
181,"If you think you don't know enough to run for elected office, trust me, I know the U.S. Congress — you know enough.

Join me and @runforsomething next Wednesday at 8 PM to learn more about running your first campaign. https://t.co/wg7C0aXSYE https://t.co/PE0UcfgO1p"
182,"While Kroger workers faced a pay cut in the midst of an ongoing, deadly pandemic, its CEO saw his income skyrocket by some $21 million. That is the kind of ugly corporate greed we are up against, and it's the kind of greed we've got to defeat. https://t.co/plAsag0cvy"
183,"If Democrats want to win elections, they should stand up and fight for what the American people want. 

And what they want is pretty clear. https://t.co/AmACSkc4pP"
184,VICTORY ALERT: Grocery workers in Colorado fought Kroger’s greed and won. I spoke with them this week about what our movement can learn from their fight. https://t.co/yZ4fYEkaEJ
185,"No more endless “negotiations.” No more hiding behind closed doors. It is time for the U.S. Senate to vote on some of the most important issues facing the working families of this country.

https://t.co/KKCz185ZS5"
186,"When the richest people in this country are getting richer and richer, no, you as a worker should not accept a deteriorating standard of living. Talk with your fellow workers, get organized, stand up, and fight back."
187,"I know it's not easy, but if ever there was a time in American history that we need to stand up and fight back against the corporate greed we are seeing in this country, this is that moment. https://t.co/zAvyyfXuzW"
188,"""The majority of people are demoralized. Programs were put into place to help people with loss, but when you apply for these programs, you face obstruction."" - Marthella Johnson, Arkansas Community Organization https://t.co/Tiq7NnXhVw"
189,RT @BernieSanders: LIVE: We are at a crossroads. We can either continue down the current course and face likely defeat in November. Or we c…
190,"""You can call Alaska the 'first frontier' of climate change now."" - Meda De Witt, Alaskans Take a Stand https://t.co/zxDoc0HUwF"
191,"""We know the solutions. We know that investing in education, in affordable housing, in infrastructure, and in making sure those jobs are equitable is the secret sauce to helping families and lifting our economy."" - Analilia Mejia, @CPDAction https://t.co/XK5PQ2rhGy"
