,text
164,"It’s always good to be from Chicago, but this year is especially sweet. Congratulations to the @ChicagoSky for making it to the WNBA finals, and to the legend, @Candace_Parker, for making all of us proud. We’ll be rooting for you. https://t.co/yW4d1OUYpF"
165,"If we don’t stand up for democracy, we’ll see this type of gerrymandering happen in even more states. It’s why @DemRedistrict is fighting for #FairMaps. And it’s why the Senate must pass the Freedom to Vote Act to protect our communities from partisan gerrymandering."
166,"And in Georgia, Republicans released a congressional map that decreases the voting power of communities of color – including African Americans in a historically Black district – and ignores how the state has changed."
167,"In Texas, for example, Republicans recently passed a law making voting harder, especially for people of color. Now they’re advancing a new congressional map that’s tilted in their favor and doesn’t reflect the state’s growth. https://t.co/VRvoLXZsPq"
168,"Right now, state legislatures across the country are setting new boundaries for state legislative and congressional districts. And in many states, Republicans are drawing maps that allow them to hold onto power."
169,"Our latest production from Higher Ground, Ada Twist, Scientist, is now on Netflix. Based on the book series, the show will continue the work we started at the White House Science Fair. We hope it inspires more young people to discover science and use their imagination to create. https://t.co/qbQgnksXCG"
170,"Happy anniversary, Miche! Over the past 29 years, I've loved watching the world get to know you not just as a daughter of the South Side, but as a mother, lawyer, executive, author, First Lady, and my best friend. I can’t imagine life without you. https://t.co/SEXc9jMXPl"
171,"Happy 97th birthday, President Carter! Thank you for the extraordinary example of lifelong service that you've set for all of us."
172,"Today, we officially broke ground on the Obama Presidential Center on the South Side of Chicago. Michelle and I can’t imagine a better investment in the city we love, and generations of young leaders who will help create change. https://t.co/cmyD0pD4jy"
173,"Michelle and I couldn't be more excited to officially break ground on the Obama Presidential Center on the South Side of Chicago. Tune in live:

https://t.co/O4VvzEgwIx"
174,"Michelle and I had fun surprising some of the hardworking women from the Chicago Women of Trades. We’re grateful for the work they're doing — not only to build the Obama Presidential Center, but also to make it easier for more people to follow their example. https://t.co/pEc1qYDDdv"
175,"RT @ObamaFoundation: Thanks @RobinRoberts for chatting all things Obama Presidential Center on @GMA, and helping @BarackObama surprise memb…"
176,"It was great meeting our newest class of @ObamaFoundation Scholars at @UChicago. Young leaders like them are the source of my hope, and I believe they will power a brighter future for all of us. https://t.co/ar5wr37Am4"
177,"Chicago will always be an important place to @MichelleObama and me, which is why we're excited to celebrate the virtual groundbreaking for the Obama Presidential Center in Chicago next week. It’s been a long time coming, and we can't wait to see this project come to life. https://t.co/1aturVB3yn"
178,"If we want to give our children and grandchildren a brighter future, the wealthiest Americans and large corporations must pay their fair share in taxes. https://t.co/zqlZr6UpLe"
179,"The repeal of ‘Don’t Ask, Don’t Tell’ allowed these two Marines to be true to themselves while serving in our military. Listen to their story: https://t.co/A7jxXTG1G1"
180,"Ten years ago today, we repealed ‘Don’t Ask, Don’t Tell.’ Today our military is stronger and our country is safer because patriotic Americans no longer have to live a lie in order to defend the country they love. https://t.co/uXKSnsflMk"
181,"Wishing my friend @JustinTrudeau the best in Canada’s upcoming election. Justin has been an effective leader and strong voice for democratic values, and I’m proud of the work we did together."
182,"The Freedom to Vote Act just introduced in the Senate would strengthen our democracy by making it easier for people to vote and harder for politicians and special interests to drown out the voices of ordinary Americans. I support it, and every Senator should do the same."
183,"Many of the refugees fleeing Afghanistan stood by America and risked everything for a chance at a better life. With the launch of https://t.co/2CLx31kMeN, we can support our new Afghan neighbors and reaffirm our common humanity. I hope you'll join us. https://t.co/oi0NNIBihQ"
184,"RT @POTUS: We never forget.

We never forget the children who have grown up without parents. Parents who have suffered without children. Hu…"
185,"Today we honor the nearly 3,000 men, women, and children who died on September 11, 2001, and the heroes who have always run towards danger to do what’s right. Let’s never forget that day, and let’s never take them for granted. https://t.co/VkN11wZAMh"
186,It was great speaking with @Surgeon_General Murthy and the COVID-19 Community Corps volunteers across the country who've been spending their time and energy encouraging their communities to get vaccinated. Their work is making a difference and will help us end this pandemic. https://t.co/t4yoLaibrU
187,"California! You’ve got a big choice to make by September 14, and everything is on the line. Your vote could be the difference between protecting our kids or putting them at risk; helping Californians recover or taking us backwards. Vote “no” on the Republican recall."
