,text
160,"We also conveyed our heartbreak at the humanitarian catastrophe unfolding in Ukraine, with more than 3 million refugees forced to flee &amp; countless civilians facing Russian attacks. We reaffirmed our commitment to providing humanitarian, security &amp; economic assistance to Ukraine."
161,"In addition, we called on the Russian government to immediately end its brutal, violent invasion and reiterated our support for negotiations that can achieve a lasting diplomatic solution."
162,The Speakers unequivocally condemned the Russian Federation for its illegal attack on Ukraine’s sovereignty &amp; territorial integrity. We expressed our intention to continue to contribute to Russia’s international &amp; economic isolation as well as combat its disinformation.
163,"This morning, the Speakers &amp; Presidents of Parliament of the G7 &amp; the EU met virtually with @R_Stefanchuk. Following the meeting, we issued a strong &amp; unified Declaration making clear the @G7's commitment to Ukraine &amp; against the Russian government’s cruel, unprovoked war."
164,"RT @RepBobbyRush: 🚨🚨My Emmett Till #AntilynchingAct has been officially enrolled by @SpeakerPelosi — now, it’s almost ready for @POTUS to s…"
165,"Democrats will continue combating hate whenever and wherever it arises – because it is an attack on our democracy’s basic promise of life, liberty and the pursuit of happiness. https://t.co/eqHTyEFJHw"
166,"Nearly seven decades later, the lynching of Emmett Till is seared into America’s collective memory. Tragically, bigoted violence is not yet a relic of the past: from the scourge of police brutality to assaults on houses of worship and more. https://t.co/AWJqDA0EdR"
167,"This afternoon, we prepared to send the Emmett Till Antilynching Act to President Biden for his signature. This landmark legislation will designate lynching as a federal hate crime: action that has long been overdue. https://t.co/2MOTRirROG"
168,"Join @LeaderHoyer, @RepBobbyRush, @RepBeatty, @BennieGThompson and me at the U.S. Capitol for an enrollment ceremony for H.R. 55 the Emmett Till Antilynching Act, landmark legislation that will designate lynching as a federal hate crime. https://t.co/fdkhXhH8qu"
169,Join Representatives from @CAPAC and me at the U.S. Capitol to join in honoring the eight Americans murdered out of hate one year ago and to continue fighting to #StopAsianHate and combat racist violence in all its forms. https://t.co/YIQ5rFs0MM
170,"This morning, Members of the House and Senate had the distinct privilege of receiving a virtual address by President @ZelenskyyUa. Congress and the country remain unwavering in our commitment to the people of Ukraine as they courageously defend democracy. https://t.co/EH146nPKAW"
171,Join Members of Congress and me at the U.S. Capitol as we hear a virtual address by @ZelenskyyUa and convey our unwavering support for the people of Ukraine as they face Putin's cruel and diabolical aggression and bravely defend democracy. https://t.co/5OE4GfFDIp
172,"From President Kennedy’s Equal Pay Act to President Obama’s Lilly Ledbetter Act, Democrats have long led the fight to guarantee equal pay for equal work.
 
@HouseDemocrats are building on that legacy — fighting alongside the Biden Administration to unleash women’s full potential. https://t.co/GaLiBLrGGz"
173,"Today, I was proud to join the House Democratic Women’s Caucus, @SecMartyWalsh and advocates to mark #EqualPayDay. https://t.co/OZAZxqLJWd"
174,"Join @POTUS, Congressional Leaders and me at the @WhiteHouse for the signing of a historic omnibus funding package which lowers costs for working families, creates jobs and tackles some of our nation’s biggest challenges. https://t.co/K1sGElpTaV"
175,"Join me at the @LeagueOfCities Congressional City Conference as I share how @HouseDemocrats are fighting for our cities, towns and villages – which are the engines of education, community and opportunity for so many American families. https://t.co/qSEJua6TRS"
176,"Join @DemWomenCaucus, @SecMartyWalsh, @RepSpeier, @RepLawrence, equal pay advocates and me at the U.S. Capitol for an event on #EqualPayDay marking all the extra days women must work to reach the amount men made in the previous year. https://t.co/bDO1O1B5PG"
177,"Fairness is an all-American value. This Equal Pay Day, during #WomensHistoryMonth, &amp; every day, let us reaffirm our commitment to advancing the fundamental fairness of our economy &amp; building a future where all can earn a fair wage &amp; chase their dreams. https://t.co/JYL4L9frB5"
178,"Democrats are continuing to fight for the bedrock principle of equal pay for equal work – passing the Paycheck Fairness Act, which will strengthen and modernize the #EqualPay Act so that American women are empowered to take home every dollar they have earned."
179,"#EqualPayDay reminds us of the systemic economic barriers holding back women &amp; our entire nation. More than 4 in 10 women are their families’ primary breadwinners, yet they take home only 83 cents for every $1 made by their male colleagues – a gap even wider for women of color. https://t.co/SRJRfoqjDz"
180,"Join @RepJeffries, @NydiaVelazquez, @RepYvetteClarke, local labor leaders and me at Pier One in Brooklyn Bridge Park for a press conference on Building a Better America through investing in our nation’s infrastructure. https://t.co/y1n5rrompA"
181,"See what happened behind-the-scenes this past week with my Medium post, ‘Madam Speaker.’ https://t.co/M3Soc8gy4x"
182,"Join @RepKClark, @RepPressley, @RepLoriTrahan, @CHAlliance &amp; me for a discussion on how the #AmericanRescuePlan has helped support hospitals, increased access to affordable health care &amp; strengthened behavioral health services. https://t.co/aovOiFIylv"
183,"The House salutes @RosaDeLauro for her masterful leadership in negotiating this package, which will serve as a strong foundation as @HouseDemocrats continue our focus on #BuildingABetterAmerica."
